,session_id,track_id,skip_1,skip_2,skip_3,not_skipped,context_switch,hist_user_behavior_reason_start,hist_user_behavior_reason_end,hist_user_behavior_is_shuffle,skip_score,liking,rating
3579,0_01dc7c00-98af-4a0f-b6c9-6016dd5e3c0d,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
3580,0_01dee0c4-045d-4bdb-bfd5-0c1249fbce65,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,1.0,0.4,0,0.2,1.4,1.5999999999999999
3582,0_01e506ba-6c15-4772-9127-7e557e77048f,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.9,0.0,0,0.2,0.9,1.1
3584,0_01f2539a-e705-4a6f-83cd-a5c8987ad07e,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
3585,0_0204691a-f805-460c-a603-8ade18a3f028,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.9,1.0,0,1.0,1.9,2.9
3586,0_020bc10c-4bf9-4e2e-8a13-7e78c8aad149,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,1,0.2,0.4,0,0.2,0.6000000000000001,0.8
3588,0_020ea3d4-3825-440e-8b8c-dcc83425ca29,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
3590,0_0213973d-099d-42d9-90b6-c07eac264160,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3593,0_02153602-fe44-4104-a716-d7b76221914f,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.3,0.3,0,1.0,0.6,1.6
3595,0_0217e4b7-d5f6-4d4a-8449-47fc14b5375e,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.9,1,-1.3,2.2,0.9000000000000001
3597,0_021c2ab3-e8b3-453e-a266-02bd98df01c7,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,1,0.2,0.4,0,0.2,0.6000000000000001,0.8
3598,0_021df06d-94c9-4c8f-92f8-ddf6c0ff0666,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
3600,0_0221b093-36e0-4169-8738-a61ca68660f1,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,1,0.2,0.3,1,0.2,1.5,1.7
3603,0_02275c24-87c9-4c1d-88e1-9b68cae128c7,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.2,0.4,0,-1.3,0.6000000000000001,-0.7
3605,0_02363b11-e4bc-485b-a2e7-6dfc1960b432,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,1.0,0.3,0,0.2,1.3,1.5
3606,0_0236b07e-2ce8-4125-a575-2a64dd49bdb2,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,1,0.2,1.0,1,1.0,2.2,3.2
3607,0_023b78a3-8fb9-4b6f-94ff-c769783ba071,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
3610,0_023d61dc-0d7a-4f01-b79b-8c34549db3d4,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
3612,0_02479fb1-dfd9-4874-86c5-50d79c543b35,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3613,0_0247a52c-c58e-4dad-aefe-846e8217be0c,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,0.2,0.4,0,-0.3,0.6000000000000001,0.3000000000000001
3614,0_024acb00-86f7-44e8-a6d1-d446d871d8ec,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,0,0,0.2,0.3,0,0.0,0.5,0.5
3615,0_024b1b76-17ac-4a5d-a147-8ca559987063,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.2,0.4,0,-1.3,0.6000000000000001,-0.7
3616,0_024cd4ef-ae2b-4e83-8d81-743864d1d702,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.2,1.0,0,0.2,1.2,1.4
3617,0_0250ad35-8f5f-4c89-a434-8ae67e470222,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3619,0_025544ba-92f3-4187-8bde-699a1172e89e,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.3,0.3,1,0.2,1.6,1.8
3620,0_025aa12f-ebd8-4ad5-85fa-40112921ed64,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,1,0.2,0.3,0,0.2,0.5,0.7
3621,0_025b46b3-3b38-42ce-a8be-268ff82183b0,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
3625,0_025cb8a7-8dc5-4f7a-9e1f-b577a85f221b,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,0.3,0.3,1,-0.3,1.6,1.3
3626,0_02605d0d-1dde-4f1d-950e-589fc45f94f9,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.2,0.3,1,0.2,1.5,1.7
3628,0_02672d8c-c771-4971-85b2-c37e54abd9f7,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,0.2,0.4,0,-0.3,0.6000000000000001,0.3000000000000001
3631,0_026ad0ff-8be6-4d15-b9bc-ccbd8d6f3073,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3632,0_026e4748-f0a3-4f4f-97b3-26db9172f63a,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3639,0_0274a14a-2713-4c32-bb20-a1a468b64eda,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3640,0_02796361-f794-4278-ad0e-0aebf1b90e30,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3641,0_02813533-7533-47a7-99bd-6f369b915e67,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3645,0_028a0ef0-c07a-4e91-adac-ff615e9e3db6,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3646,0_028c1c4a-4d43-4141-8132-c92c62d8a587,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3649,0_0292fe31-416e-4ac6-bca8-041c8058f250,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,1.0,0.3,1,-0.3,2.3,1.9999999999999998
3650,0_02933542-b27b-4aaf-a344-c62089ee170f,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
3654,0_0297d8d7-3410-42c1-b445-2cb2b58fb1ad,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3657,0_029e8aaf-cf14-4f5d-8776-ada84f950a9f,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
3658,0_02a00547-2ebb-4ed3-a6fe-25a9867b6396,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,0.4,0,1.0,0.6000000000000001,1.6
3660,0_02a235c3-a16f-4460-ab4b-c1656606af66,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.2,0.4,0,-1.3,0.6000000000000001,-0.7
3662,0_02a3d345-cc57-4abf-8fa2-800e36967e99,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
3663,0_02a4a51f-f0de-45c1-9d94-99559afce0c5,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,1,0.2,0.0,0,-0.3,0.2,-0.09999999999999998
3665,0_02a99dd0-2bc5-4ce7-b375-05f0d13aecd3,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
3667,0_02bb3b23-9911-4121-b49c-918651f22379,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3671,0_02cb4956-022d-418d-a33e-443ae2c1eb9c,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,1.0,0.9,0,0.2,1.9,2.1
3673,0_02cb777c-af49-4c9e-839b-8131dba71dc3,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,1,0.2,0.4,1,0.2,1.6,1.8
3674,0_02ce3b20-e5b8-4d9f-abfe-b69828fe4455,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.2,0.4,0,0.2,0.6000000000000001,0.8
3676,0_02da3f36-38ab-4420-a148-6fb433cfb1d2,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.2,0.3,0,-1.3,0.5,-0.8
3678,0_02db0ad4-aa3b-4d06-a8d2-609bb7b443eb,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
3680,0_02e1e8c7-bc3b-4366-ad3e-735af429ce2c,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.3,0.3,1,0.2,1.6,1.8
3681,0_02e64cfd-6df7-454b-b270-0992d27233ad,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.2,0.3,0,0.2,0.5,0.7
3682,0_02ed3cd7-e41b-415e-8801-c0094fe4aa56,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
3687,0_02f6257f-1819-469a-bdad-6af206605bc3,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3688,0_02f98a49-6367-4908-860b-3665442e2990,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,1.0,0.4,0,0.2,1.4,1.5999999999999999
3689,0_02ff723d-d862-4a5e-a1f4-02433fc1734e,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3692,0_0303827e-0bb3-416a-b5db-9410b81320b2,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.2,0.4,0,0.2,0.6000000000000001,0.8
3694,0_0305191a-6b8d-4fc6-a5d6-747ba245d7ff,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3696,0_030bdc05-8cb8-44c9-9fed-7184a068b3cd,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
3703,0_032c2e90-9001-4b2b-a729-79042c06911c,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
3704,0_033148c0-3575-4bb2-be4c-ffcb0e20a8bc,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3708,0_03397cfd-b696-45fd-a88c-2a23aa4ace2d,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,1,0.2,0.9,0,1.0,1.1,2.1
3709,0_0339bf56-2f4c-4943-b53f-7be90475868b,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,1,0.2,0.3,0,-1.3,0.5,-0.8
3711,0_033e924f-ea89-4a92-8748-e358b2d0199e,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,1,0.2,0.0,0,-0.3,0.2,-0.09999999999999998
3713,0_033fcfb8-8631-42df-bc3b-74fa9d10f4bc,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3715,0_0347cfd9-9bef-4c0e-9d29-744f537ab48a,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
3716,0_03488e66-1548-4ea5-bd38-6338674a36d7,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
3719,0_034962c6-274d-48f5-9ed9-f882939d6acc,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,1,0.2,0.4,0,-1.3,0.6000000000000001,-0.7
3722,0_0350b09e-e7d4-43cc-a3b9-4990e32fe20c,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3723,0_0356e689-cb80-41b6-8f60-f5c9fb1fb292,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
3724,0_03579d84-f0c2-44cc-9a5c-0afea021e935,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.2,0.4,0,0.2,0.6000000000000001,0.8
3725,0_0357a7de-1eb4-4927-9c96-e5bad332e938,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
3728,0_0375398d-300e-41a9-8242-38ff0ec6fe18,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
3730,0_037dc72e-2f1b-4e8b-a31f-0fc8ba7a2f36,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.2,0.4,1,0.2,1.6,1.8
3732,0_038605cc-d9ae-4a4f-b6c5-b89f95cf4b43,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,1,0.2,0.4,0,0.2,0.6000000000000001,0.8
3733,0_0388c2f6-a899-4104-8ee8-109f0125f0bf,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
3734,0_038967f5-1396-418e-8e1b-4d2c18d0af6c,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.9,1.0,0,1.0,1.9,2.9
3745,0_03bcb855-8a6f-4a6d-99ca-695e5fe37003,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3747,0_03c04435-de62-422f-be01-e15dda86a943,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,1,0.2,0.4,0,0.2,0.6000000000000001,0.8
3749,0_03c51eb9-fde2-46a8-ae60-2218bb3fd206,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,1,1.0,2.2,3.2
3751,0_03cb0fd9-aad8-4a0c-8d2d-7d5f13babf85,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3753,0_03d3718b-5653-4aae-9be9-748c88ff664d,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,0.2,0.3,0,-0.3,0.5,0.2
3756,0_03dd712f-b582-4e06-9102-b597846b9909,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
3757,0_03dde9d3-5ff7-4028-8129-efebc90adfe4,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,1.0,0.3,1,-0.3,2.3,1.9999999999999998
3758,0_03df84c5-a48d-40cb-a451-2143511bb6ed,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3759,0_03e2263b-f0e5-46a8-907f-48a3a729ecf7,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
3764,0_03e89023-e558-4c98-93a7-d815e86b3bac,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3767,0_03ebd5c2-b42c-4b1a-a3e8-c036bc500796,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
3768,0_03ee8e52-3cf0-4b90-b151-13394249e0b4,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,0.3,0,1.0,0.5,1.5
3769,0_03f1947f-097c-4694-95a3-ccf497211be8,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.2,0.3,0,-1.3,0.5,-0.8
3777,0_0409d860-2d84-425c-a9df-ba5f5818419d,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3779,0_041228a1-6fb5-4f69-b9e3-ec46cf313ce2,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,1,0.2,0.4,1,0.2,1.6,1.8
3780,0_0415a2d1-166a-41cf-a191-12dcf866cf6d,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3782,0_041d467e-1fca-47e3-8d0e-dd6651dc71d0,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.2,0.9,0,-1.3,1.1,-0.19999999999999996
3784,0_042319e4-f249-4370-a8a1-6390a2cd2468,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,1.0,0.9,0,0.2,1.9,2.1
3785,0_0425cbe1-4f3f-46c3-b4a8-d4b3597c7030,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.2,0.3,0,0.2,0.5,0.7
3788,0_04294dd1-1205-4a83-90bf-1bee6e48ab66,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
3791,0_042ce519-422d-4000-b79c-ccb3288703c9,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
3792,0_042d5577-07c4-48f3-8ea2-d24f33d71c02,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,0.2,0.4,0,-0.3,0.6000000000000001,0.3000000000000001
3793,0_0438f1d0-ddf4-4664-81be-7482b86b16c5,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3794,0_043b0aa8-a03c-4b4b-adf6-e80498bf9e6f,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
3802,0_04471043-df5b-4a91-8f8a-e46c9b98d5b6,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,-0.5,0.2,0,0,0.2,0.3,0,-0.3,0.5,0.2
3804,0_0448c23a-59fc-460b-a82a-6da669a156ba,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3807,0_044bf565-353c-4eda-98ae-aa0b2823641d,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,1,0.2,0.4,1,0.2,1.6,1.8
3808,0_044d9d8d-9d36-408c-b3c9-8a66fb949331,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3812,0_045a1799-3a73-4d46-83f1-1a69861c66c0,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.9,0.4,0,1.0,1.3,2.3
3813,0_045c6344-b376-4872-86a3-91114eee79a3,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.2,0.3,0,0.2,0.5,0.7
3817,0_04669029-6bc6-4468-b994-85ce8a208db0,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3818,0_04674f7a-1974-4d97-b44d-6dfe30b288c8,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,1.0,0.3,0,0.2,1.3,1.5
3819,0_046884df-4890-4bcf-9ed8-d21fe9131c7c,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
3820,0_046991ac-f859-4b36-8e72-ae499448c4fe,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
3821,0_04797bb3-edc0-4154-b202-4bf644357541,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
3824,0_047aab50-40ff-423a-8779-faa10a45cf54,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3825,0_0482a24b-5e89-4e05-8395-aa2ebf8883b9,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,1,1.0,2.2,3.2
3829,0_048b689c-9573-4ac3-9366-3e8bb4db293e,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3831,0_048f0873-b98f-46a0-9368-fb2abf618b6d,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3836,0_04947701-2dfd-4c60-898c-cb985efe41d3,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,1.0,0.3,1,0.2,2.3,2.5
3840,0_049694ff-83cd-4eb9-aa9f-e8af15779307,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,1,0.2,0.3,0,-1.3,0.5,-0.8
3846,0_04a312e4-8bc0-40fd-876f-c074387b34b9,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
3851,0_04b1622c-0dde-4741-9858-052e8a640fc7,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3852,0_04b17d84-b9e5-44dd-898b-414500681f31,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.9,1.0,0,1.0,1.9,2.9
3857,0_04b73316-c6df-4e96-a52e-a955e2192d2e,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
3858,0_04b9932c-c9d1-4176-8e36-b4dc81a653f4,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3863,0_04c5f705-a506-4dd5-8027-831dd3460e78,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
3865,0_04c79f0b-58e2-4cd2-87f9-4cb784458fed,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
3869,0_04cfc3d0-40c2-4272-9a9a-63b38cea9438,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3876,0_04ebf12e-71ad-4456-8394-5a3233945059,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.9,0.3,0,0.2,1.2,1.4
3878,0_04ed2470-4dbb-4f5c-b977-6bda6d6754e7,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3879,0_04ef1f59-728b-495e-9834-0b9f5fdd2ced,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,1.0,0.3,1,0.2,2.3,2.5
3882,0_04f998b3-23b3-4101-bcfd-32e0b761d31c,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.2,0.3,0,0.2,0.5,0.7
3884,0_04fb1849-c088-4c84-b176-67ff4d32d6f3,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,0,0,0.2,0.4,0,0.0,0.6000000000000001,0.6000000000000001
3890,0_050fc6d3-2fb2-41b2-9f4f-0cbe71371658,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3893,0_051dfc46-3ea1-40dd-811b-a317ab10b1d2,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
3894,0_05216ad1-f2c3-4f73-bcca-307f59829afd,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
3896,0_0524a920-7a13-4a54-9fe1-0dab14e8a600,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.2,0.3,1,-1.3,1.5,0.19999999999999996
3897,0_0527116b-9f59-4d47-a6a6-fb810211a976,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,0.2,0.4,0,0.2,0.6000000000000001,0.8
3900,0_0527d66a-680c-456d-b256-369c892d00a4,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
3901,0_0527dc85-46fc-4382-a6ee-f7f7fee1f939,t_bacf06d3-9185-4183-84ea-ff0db51475ce,-1,-0.5,0.2,0,0,0.9,0.3,0,-1.3,1.2,-0.10000000000000009
3904,0_052ac89d-b1eb-48a4-ac36-b2951a8657b8,t_bacf06d3-9185-4183-84ea-ff0db51475ce,0,0.0,0.2,0,0,1.0,0.3,0,0.2,1.3,1.5
